"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"8370","0","FEB2006",0,"SD",31,1,"R",1.11333333333333,1500,6,1,30,3.39333333333333,0,6.43333333333333,920.393333333333,0.3728937795,51.890625,1.1,1,0,"3",3
"8371","0","FEB2006",0,"FT",21,1.32,"R",1.13333333333333,735.666666666667,27.5066666666667,1.14666666666667,56.32,6.70666666666667,1.62,9.11333333333333,573.255555555556,0.0823295852,57.3828125,1.04666666666667,0,23.4999999999997,"5",2.39333333333333
"8374","1","FEB2006",0,"SO",21,1.58,"R",1.10666666666667,692.333333333333,18.1333333333333,1.16666666666667,7.63333333333333,5.02666666666667,0.906666666666667,11.2333333333333,479.233333333333,0.2158451919,64.34375,1.02666666666667,0,4.82666666666627,"5",2.7
"8381","1","FEB2006",1,"SO",19,1.22666666666667,"R",1.15333333333333,460.25641025641,23.205,1.1,17.7533333333333,7.65333333333333,0.78,12.84,390.568,0.360615476,64.5,1.02,0,17.0933333333329,"5",2.72666666666667
"8382","0","FEB2006",1340,"SO",29,1.41333333333333,"R",1.21333333333333,350,17,3,51,13.6733333333333,5,20.7066666666667,404,0.5023728013,46.453125,1,1,7,"3",1.39333333333333
"8383","0","FEB2006",300,"SO",28,1.07333333333333,"R",1.15333333333333,737,24.0866666666667,1.14666666666667,73.52,3.73666666666667,1.16,4.98,738.96,0.0280774822,21.5546875,1.09333333333333,0,18.153333333333,"5",2.46666666666667
"8385","1","FEB2006",0,"SO",19,1.09333333333333,"P",1,350,4,1,17.32,11,1,23,62,0.0146419746,38.4296875,1.06666666666667,1,0,"3",2.465
"8386","1","FEB2006",0,"SO",33,1,"R",1.48666666666667,500,20,2,75,9,3,19,563.191190476191,0.2661885908,41.4765625,1,2,0,"3",0.946666666666667
"8392","1","FEB2006",1,"FT",34,1.81333333333333,"R",1.13333333333333,1537.33333333333,26.0866666666667,1.42,19.22,3.58,1.64666666666667,6.10666666666667,924.16,0,53.3844270833333,1.03333333333333,0,306.593333333333,"4",1.86666666666667
"8393","1","FEB2006",0,"SB",20,1.83333333333333,"R",1.1,623.5,24.5244444444444,1.24666666666667,23.2733333333333,5.06,1.27333333333333,9.17333333333333,458.06,0,48.7941899181548,1.00666666666667,0,29.6999999999996,"4",1.85333333333333
"8395","1","FEB2006",0,"SC",18,1,"P",2,931.5,6,1,33,20,1.17333333333333,16,454.322666666667,0.1833173274,49.828125,2,1,456,"3",0
"8398","1","FEB2006",0,"SO",19,0.866666666666667,"P",1.33333333333333,645,25.4933333333333,1.3,49.3742857142857,25,0,57,363.495,0.5527568609,61.796875,1,0,52.2,"5",1
"8405","1","FEB2006",480,"SD",26,2,"R",1.08666666666667,1129.88888888889,19,1,12.6188888888889,3.18,1,8.89333333333333,783.466666666667,0.0253457055,63.46875,1.02,1,0,"3",2.26666666666667
"8407","0","FEB2006",1,"SB",18,1,"P",1,1450,2,1,78.5933333333333,6,2,9,0,0,71.796875,2,1,615,"3",1
"8408","0","FEB2006",0,"SE",18,1,"P",1.79833333333333,796.888888888889,17.1833333333333,1.81333333333333,537.56,9,0,6,524.18,0,87.65625,1.46666666666667,0,45.0899999999998,"5",1.94666666666667
"8409","0","FEB2006",0,"SO",24,1.49333333333333,"R",3,2450,3,1,36,11.0146666666667,0,19.8733333333333,218,0.0991600826,77.296875,2,1,0,"3",1
"8410","0","FEB2006",1,"SB",22,1.22444444444444,"R",1.32,593.333333333333,19.92,1.44,100.773333333333,6.45333333333333,1.64666666666667,11.1666666666667,626.64,0.4908731719,57.3828125,1,0,60.5866666666667,"5",0
"8411","0","FEB2006",0,"SG",21,3,"R",1.12666666666667,886.333333333333,23.6,1.26,60.7933333333333,7.11333333333333,1.30666666666667,11.54,655.024444444444,0,53.496676432292,1.02666666666667,0,100.566666666667,"4",2.06666666666667
"8412","1","FEB2006",1460,"SM",26,1.93111111111111,"P",1.28666666666667,3300,20,1,15.2077777777778,15,7,24,0,0.0337538124,45.0703125,1.1,1,0,"3",2.12666666666667
"8415","1","FEB2006",500,"SO",19,1.42666666666667,"P",1.14,594.00641025641,20.9466666666667,1.07333333333333,11.5466666666667,7,2,4,291.38,0.0489167786,28.17578125,1.04,0,10.8533333333329,"5",2.82
"8417","1","FEB2006",0,"SM",19,2,"P",1.19333333333333,1219.33333333333,14,1,23.4266666666667,6.86666666666667,4,1,416.917222222222,0,77.234375,1,1,375,"3",1.61333333333333
"8420","1","FEB2006",1,"SD",23,6,"R",1,966.666666666667,3,1,26,6.26,1.46,13.7133333333333,677.584444444444,0.2727529267,62.0546875,1,1,0,"3",2
"8421","1","FEB2006",780,"SO",38,1.46888888888889,"R",1.24666666666667,1382,23.2,1.42666666666667,15.9,2.66,2.94,5.12666666666667,978.386666666667,0.0252301511,26.6953125,1.06,0,99.9733333333332,"5",1.92
"8422","1","FEB2006",1,"SB",20,1.64666666666667,"R",1.09333333333333,594.666666666667,21.2977777777778,1.02,10.1844444444444,11.0333333333333,1.35333333333333,15.0688888888889,354.865555555556,0.1285406239,62.1171875,1.02666666666667,0,23.3999999999996,"5",2.25333333333333
"8424","0","FEB2006",0,"SO",28,4,"P",1.38666666666667,950,98,2,92.2366666666667,15.94,4.66666666666667,22.5333333333333,752.406666666667,0.0096621679,25.6328125,1,1,689,"3",0.9
"8425","1","FEB2006",100,"SF",27,1.74666666666667,"P",1.28666666666667,1893.66666666667,32,1,37.1933333333333,25,7.52,28,954.986666666667,0.4299262771,24.7890625,1.07333333333333,1,0,"3",1.92666666666667
"8426","1","FEB2006",700,"FT",19,1.25333333333333,"P",1,817.666666666667,4,3,42.5244444444444,7,2,25,484.668,0,64.71875,2,2,0,"3",0
"8427","1","FEB2006",0,"SH",18,1,"P",1.2,750,23.1146666666667,1.18333333333333,13.9022222222222,2,0,10.56,386.011666666667,0.2847126462,50.921875,1,0,46.2599999999999,"5",1
"8428","1","FEB2006",800,"SO",18,1.11333333333333,"P",1.14,861,22.3573333333333,1.18666666666667,15.92,1,0,9.95333333333333,348.24,0.0110709148,39.4453125,1.05333333333333,0,30.0244444444441,"5",2.58666666666667
"8429","1","FEB2006",160,"FT",19,1.50666666666667,"P",1.28666666666667,1724.58333333333,35,1,25,12.7666666666667,13,19.2033333333333,674.766666666667,0.0530572481,40.6015625,1.08666666666667,1,0,"3",2.1
"8430","1","FEB2006",400,"SL",21,2,"R",1.16666666666667,866.5,6,1,9.77333333333333,6.12,1.45111111111111,10.0533333333333,773.211111111111,0.5221843608,35.0234375,1,1,282,"3",3
"8431","1","FEB2006",900,"SO",19,1.29,"R",1,697.123076923077,4,1,0,8.94,0,15.77,317.614666666667,0.1367606954,57.34375,1.14,1,0,"3",2.62
"8432","1","FEB2006",0,"SL",19,1,"P",1,250,3,1,0,0,2,12.5333333333333,218.913333333333,0.1635066504,56.59375,1.14,1,0,"3",2.34666666666667
"8433","1","FEB2006",1,"SE",30,1.33333333333333,"R",1.08,1455,23.1,1.22,13.6666666666667,2.42,1.06666666666667,8.47333333333333,1028.69333333333,0.358808022,65.578125,1.05333333333333,0,20.3666666666664,"5",2.16
"8439","1","FEB2006",120,"SO",18,0.913333333333333,"P",1.12666666666667,498,32.4146666666667,1.1,20.9066666666667,27,0,4,279.1,0,63.7734375,1.06,0,4.31333333333282,"5",2.64666666666667
"8440","1","FEB2006",0,"SK",19,1,"P",1.15333333333333,697.083333333333,9,1.21333333333333,0,18,1.31777777777778,2,248.416666666667,0.0158933486,70,1.09333333333333,0,2.95999999999951,"5",3
"8443","1","FEB2006",1760,"SM",43,1,"R",1.34666666666667,1650,9,1,0,14.6,0,22.1133333333333,32,0,48.96875,1.11333333333333,1,0,"3",4
"8447","0","FEB2006",460,"SE",18,1.26666666666667,"R",1.71333333333333,1413.66666666667,20.8333333333333,2.06,265.72,7.72666666666667,2.16333333333333,11.34,874.856666666667,0.6377082355,50.6796875,1.34666666666667,0,193.34,"5",1.94666666666667
"8449","1","FEB2006",0,"SA",19,1,"P",1.11333333333333,530.25641025641,20.9166666666667,1.03333333333333,8.48,2,1.17333333333333,7,314.92,0.0583055317,45.0390625,1.04666666666667,0,3.00666666666615,"5",2.55333333333333
"8451","1","FEB2006",0,"SO",18,2,"P",1.18666666666667,557.333333333333,17.3511111111111,1.30666666666667,15.0266666666667,12,1,4,244.713333333333,0,64.90625,1,0,96.6466666666667,"5",2
"8453","1","FEB2006",300,"SN",37,3,"R",1,3400,4,2,92,3.99333333333333,0,7.3,1230.14666666667,0,32.8828125,1,1,172,"3",1.57333333333333
"8457","1","FEB2006",200,"SA",25,1.45333333333333,"R",1.13333333333333,915,23.9733333333333,1.18666666666667,10.7922222222222,2.65333333333333,0.633333333333333,6.82333333333333,653.38,0.2014548783,48.46140625,1.03333333333333,0,28.1199999999997,"5",2.17333333333333
"8458","1","FEB2006",1,"SO",19,1.16666666666667,"R",1.10666666666667,817.333333333333,26.6533333333333,1.12,13,5.16,1.32,8.1,445.435555555556,0,48.0200520833333,1.02,0,13.9133333333329,"4",2.37333333333333
"8459","1","FEB2006",1000,"SO",21,2.82,"P",1.18,800.333333333333,26.1733333333333,1.36666666666667,18,14.1566666666667,2.83333333333333,20.1466666666667,347.5,0,60.7508658854167,1.03333333333333,0,157.553333333333,"4",2.09333333333333
"8460","0","FEB2006",0,"SL",18,1,"R",1.67333333333333,691.466666666667,21,1,318.036666666667,9,0,50,539.833333333333,0.0309012215,54.796875,2,1,0,"2",1
"8461","0","FEB2006",0,"SO",23,1.28,"R",1.12,611.944444444444,23.78,1.1,52.2,3.405,1.08666666666667,6.58,573.875555555556,0,49.5859375,1.04666666666667,0,9.62666666666632,"5",2.66666666666667
"8462","0","FEB2006",0,"FT",25,1.26666666666667,"R",1.12,772.777777777778,27.4666666666667,1.14,68.4066666666667,5.45333333333333,1.36,10.08,626.222222222222,0.0709807656,60.0859375,1.04666666666667,0,21.2466666666664,"5",2.28
"8466","1","FEB2006",0,"SA",19,1,"P",1.16666666666667,448.666666666667,50,1,28.4933333333333,10,1.02,28,295.746666666667,0,65,1.07333333333333,1,0,"3",2.49333333333333
"8467","1","FEB2006",0,"SO",18,0.958781449748402,"P",1,684.833333333333,2,1,8.26888888888889,7,0,27,162.376,0,64.40625,2,1,0,"3",0
"8468","1","FEB2006",0,"SO",21,1,"P",1.28666666666667,724,18,2,0,2,2.02666666666667,13,514.936666666667,0.1580314212,71.484375,2,1,0,"3",1
"8470","1","FEB2006",360,"SO",21,2.32,"P",1.34666666666667,944.333333333333,18.26,1.54,54.2666666666667,26,4,13,442.88,0,84.03125,2,0,394.89,"5",1
"8480","1","FEB2006",0,"SN",17,1,"R",1.16,865.777777777778,27.4888888888889,1.19333333333333,12.92,6.33333333333333,0.786666666666667,9.23333333333333,585.766666666667,0,51.65748046875,1.03333333333333,0,25.9133333333329,"4",2.16666666666667
"8482","0","FEB2006",0,"SA",21,1,"R",1.34,575.666666666667,18.8066666666667,1.60666666666667,182.746666666667,6.28,1.08666666666667,11.6,448.396666666667,0.0225750695,40.515625,1.24666666666667,0,30.8733333333332,"5",1.93333333333333
"8484","1","FEB2006",1,"SD",22,1,"P",1.22666666666667,100,27,2,48.08,6,4,39,532.511111111111,0.083363778,86.140625,1,1,182,"3",1.15333333333333
"8488","1","FEB2006",0,"SO",16,0.84,"P",1.1,309.166666666667,28.4866666666667,1.02,22.7088888888889,6,0.34,12,250.93,0,76.0625,1.06,0,1.41999999999944,"5",2.37333333333333
"8491","1","FEB2006",0,"SO",18,0.846666666666667,"P",1.09333333333333,659.75,23.2856565656566,1.04666666666667,9.30666666666667,7,0,2,272.995,0,43.671875,1.06,0,4.51333333333283,"5",2.76666666666667
"8497","1","FEB2006",460,"SB",21,1.94666666666667,"P",1.11333333333333,577,21.44,1.09333333333333,12.1066666666667,12.0133333333333,2.1,13.5577777777778,324.826666666667,0.1658775788,52.0859375,1.04666666666667,0,14.793333333333,"5",2.63333333333333
"8498","1","FEB2006",1,"SF",23,1.38,"R",1.16666666666667,1063.73333333333,26.4266666666667,1.24666666666667,17.4733333333333,4.2,1.15333333333333,6.23333333333333,844.046666666667,0.5812901296,38.421875,1.04666666666667,0,7.34666666666633,"5",2.58
"8499","0","FEB2006",0,"SC",19,1,"P",1,460.833333333333,2,1,32,10,1,19,208.336666666667,0.379502506,59.421875,1,1,0,"3",1
"8500","0","FEB2006",0,"SE",20,2,"R",1.09333333333333,1200,12,1,66.9244444444444,2,0,8,600.166666666667,0.0290683157,72.109375,1,1,1138,"3",1.54666666666667
"8501","0","FEB2006",0,"SB",22,1.17333333333333,"R",1.4,718.833333333333,22.0533333333333,1.83333333333333,176.577777777778,4.88,2.1,8.84,902.228888888889,0.7702401094,29.8359375,1.32666666666667,0,30.0666666666665,"5",1.94
"8503","1","FEB2006",0,"SM",19,1.18222222222222,"P",1.10666666666667,579.311111111111,10,1,11.0380952380952,5,1.31666666666667,15,161.76,0,69.375,1.02,1,0,"3",3.30666666666667
"8506","1","FEB2006",1,"SO",18,1.15,"R",2,964.333333333333,4,1,26.5866666666667,5.44,0.92,1,666.986,0.2719196845,44.34375,3,1,0,"3",1
"8509","1","FEB2006",0,"SB",23,1.56,"R",1.16666666666667,633.666666666667,21.1633333333333,1.20666666666667,15.8388888888889,3.32666666666667,0.913333333333333,5.53333333333333,492.473333333333,0.1882635728,29.703125,1.04666666666667,0,9.09333333333298,"5",2.78
"8511","1","FEB2006",1,"SB",30,1.10666666666667,"R",1.11333333333333,1367.66666666667,22.4177777777778,1.26,16.1333333333333,2.24,1.06666666666667,6.69333333333333,834.166666666667,0,48.6377864583333,1.06,0,12.6133333333331,"4",2.41333333333333
"8517","1","FEB2006",1,"SD",18,0.793333333333333,"P",1.11333333333333,668.666666666667,29.7533333333333,1.08,20.82,18,0,6,405.926666666667,0.2807375994,46.8046875,1.04,0,10.9199999999996,"5",2.46666666666667
"8518","1","FEB2006",0,"SA",29,1,"H",1.18666666666667,3006.33333333333,27.1666666666667,1.78,21.1722222222222,11.6466666666667,7.48666666666667,3,1695.99333333333,0.0111136697,26.046875,1.05333333333333,0,164.313333333333,"5",1.91333333333333
"8525","1","FEB2006",660,"SN",18,1.20666666666667,"P",1.23333333333333,767.444444444444,18.3733333333333,1.3,13.6,9.5,0.953333333333333,13.0733333333333,358.955555555556,0.1711743241,43.3984375,1,0,60.64,"5",1
"8526","1","FEB2006",500,"SO",19,1.20666666666667,"P",1.19333333333333,850,18,1,9.72666666666667,6,0,42,232.86,0.1295314007,52.78125,1.02333333333333,1,0,"3",2.34666666666667
"8533","1","FEB2006",1,"SB",23,2.38,"P",1.12666666666667,656.333333333333,26.1333333333333,1.22666666666667,21.1733333333333,12.2466666666667,2.96666666666667,20.2666666666667,389.466666666667,0.0737660404,83.0625,1.02,0,37.6466666666664,"5",2.61333333333333
"8534","1","FEB2006",0,"SO",20,1.94666666666667,"R",1.13333333333333,627,20.8733333333333,1.06,12.2466666666667,12.4933333333333,1.36666666666667,23.3466666666667,264.193333333333,0,83.34375,1.04666666666667,0,28.293333333333,"5",2.60666666666667
"8535","1","FEB2006",1,"SA",21,1.70333333333333,"R",1.14666666666667,639,26.2933333333333,1.13333333333333,15.0266666666667,5.25333333333333,1.03333333333333,9.68666666666667,499.713333333333,0,30.0078125,1.01333333333333,0,18.213333333333,"5",2.48
"8537","0","FEB2006",0,"SO",21,1.02,"R",1.09333333333333,668.233333333333,22.32,1.11333333333333,44.7733333333333,4.26,1.02,7.85333333333333,539.286666666667,0.1012030276,48.59375,1.03333333333333,0,8.62666666666632,"5",2.72666666666667
"8541","1","FEB2006",600,"SO",18,1.25333333333333,"P",1.19333333333333,666.444444444444,21.2733333333333,1.30666666666667,15.2488888888889,0,0.946666666666667,16,383.886666666667,0.1150114378,64.578125,1,0,135.646666666667,"5",0
"8543","1","FEB2006",0,"SF",18,0.78,"P",1.26666666666667,629.083333333333,22.3683333333333,1.33333333333333,17.4,27,0,8,302.233333333333,0.0463473637,80.5,1,0,29.56,"5",0
"8544","1","FEB2006",0,"SE",20,1,"P",1.35555555555556,850,12,1.35333333333333,35,2,1,6,420.333333333333,0,64.8125,2,0,62.4333333333333,"5",0
"8549","1","FEB2006",280,"FT",49,2.44666666666667,"R",1.66666666666667,3144.66666666667,45,1,129.433333333333,6.4,0,9.75333333333333,1029.77333333333,0.4407662218,34.0390625,2,0,545.422222222222,"5",1
"8554","0","FEB2006",720,"SF",33,1.27333333333333,"R",1.09333333333333,672.333333333333,24.2466666666667,1.25333333333333,82.6333333333333,6.04,1.24666666666667,8.34,720.336666666667,0.0695847655,28.92578125,1.06,0,32.6133333333331,"5",2.26
"8558","1","FEB2006",0,"SO",21,1,"R",2,1150,3,2,29,28,3.92916666666667,15,0,0.0505856595,53.09375,1,2,569,"3",1
"8559","1","FEB2006",60,"SF",20,2,"P",1.2,734.666666666667,16,1,90,11.8933333333333,3,15,347.44,0.2952330746,83.828125,1.07333333333333,1,0,"3",2.42666666666667
"8564","1","FEB2006",0,"SC",32,1.23333333333333,"R",1.48666666666667,854.666666666667,19.3,1.53333333333333,93.8533333333333,4.78,1.32666666666667,8.60666666666667,794.79,0.0410937979,20.5859375,2,0,51.18,"5",1
"8565","1","FEB2006",1,"SB",28,1.18,"R",1.09333333333333,1264,22.8966666666667,1.27333333333333,13.3922222222222,1.81333333333333,1.11333333333333,6.34666666666667,820.046666666667,0.246948326,55.984375,1.03333333333333,0,14.7199999999997,"5",2.60666666666667
"8566","0","FEB2006",1,"SA",19,1,"P",1,200,4,2,86.9533333333333,23,2,69,263.68,0.1105414357,63.390625,1,2,131,"3",1.5
"8567","0","FEB2006",0,"SN",18,1,"P",1.725,859.333333333333,21.93,1.68666666666667,340.706666666667,4,0,18,575.76,0,86.734375,1,0,113.768888888889,"5",1
"8568","0","FEB2006",600,"SO",19,1.42666666666667,"P",1.18,706.666666666667,18,1,0,23,2,7,320.786666666667,0.1467812276,43.640625,1.07333333333333,1,0,"3",2.93333333333333
"8569","0","FEB2006",0,"SO",23,1.28,"R",1.19333333333333,586.444444444444,20.5266666666667,1.31333333333333,66.24,4.46666666666667,0.866666666666667,7.14,519.666666666667,0,40.0234375,1,0,119.286666666667,"5",2
"8570","1","FEB2006",400,"SB",21,3,"P",1.24,918,7,1,0,12,2.71333333333333,35,403.032666666667,0.0432879579,60.40625,1,1,576,"3",1
"8572","1","FEB2006",120,"SO",18,0.94,"P",1.13333333333333,408.166666666667,28.538,1.04666666666667,30.9133333333333,12,0,21,227.523333333333,0,22.0703125,1.10666666666667,0,5.96666666666612,"5",2.44
"8574","1","FEB2006",0,"SO",18,0.826149870801034,"P",1.08666666666667,659.333333333333,29,1,11,3,0,10,366.193333333333,0,76.125,1.04,1,0,"3",2.1
"8579","1","FEB2006",1,"SO",29,1.31333333333333,"R",1.22,950,11,3,1,4.86666666666667,0,8.77333333333333,992,0.370343986,59.890625,1,2,0,"3",4
"8580","1","FEB2006",260,"SM",24,1.62666666666667,"R",1.15333333333333,1065.33333333333,8,1,12.2922222222222,3.37333333333333,0,7.04,718.253333333333,0.1957539464,57.484375,1.01333333333333,1,0,"3",3
"8581","1","FEB2006",1,"SM",23,2.58333333333333,"R",1.18666666666667,947.666666666667,22.9466666666667,1.12,13.0922222222222,3.84,1.35333333333333,8.82666666666667,601.993333333333,0,17.82421875,1.04666666666667,0,67.2133333333331,"5",2.56
"8582","1","FEB2006",1,"SC",21,1.36,"R",1.11333333333333,683.5,25.6,1.14,14.2066666666667,6.32666666666667,1.07,13.3866666666667,473.44,0.022504697,67.53125,1.04666666666667,0,4.56666666666627,"5",2.28666666666667
"8583","1","FEB2006",100,"SO",25,1.40666666666667,"R",1.13333333333333,1188.66666666667,14.88,1.16,8.56555555555556,3.03333333333333,0.94,5.78666666666667,536.74,0,48.4759895833333,1.02666666666667,0,8.36666666666632,"5",2.62
"8584","1","FEB2006",0,"SF",19,2,"R",1.16666666666667,200,27,1,25.3366666666667,12,2,38,252.813333333333,0,35.5546875,1.06,1,0,"3",2.33333333333333
"8589","1","FEB2006",800,"FT",37,1.92666666666667,"R",1.69333333333333,300,45,1.89333333333333,176.84,0,1,2,821.276666666667,0,41.3671809895833,1.37333333333333,0,184.2,"5",1.80666666666667
"8591","1","FEB2006",1,"SA",27,1.43333333333333,"H",1.26666666666667,300,14,1,22.7333333333333,6.89333333333333,3,9.14666666666667,594.306666666667,0.3391854679,42.859375,1.08,1,0,"3",2.48
"8594","1","FEB2006",120,"SA",19,1.08666666666667,"P",1.19333333333333,397.333333333333,13,1.12,32.9422222222222,2,0,11.02,193.786666666667,0.0918783285,27.16796875,1,0,41.9622222222222,"5",1
"8595","1","FEB2006",0,"SB",45,1.42666666666667,"R",1.14666666666667,1216.33333333333,25.4666666666667,1.93333333333333,31.3933333333333,3.61111111111111,3.64666666666667,6.38,979.65,0.5478379056,34.9609375,1.11333333333333,0,28.5133333333331,"5",2.19333333333333
"8597","1","FEB2006",1300,"SO",28,1,"R",1.06666666666667,1401.11111111111,16.28,1.30666666666667,12.8072222222222,2.98,0,6.98,701.973333333333,0.1329246997,53.140625,1.08666666666667,0,6.63999999999977,"5",3
"8598","0","FEB2006",1,"SO",20,2,"P",1.23333333333333,1650,9,1,0,18,3,25,1705,0,54.5234375,1.06,1,0,"3",4
"8599","0","FEB2006",0,"SL",22,1.03333333333333,"R",1.30666666666667,699.666666666667,22.1066666666667,1.49333333333333,166.06,1,2.21333333333333,3,694.182222222222,0.1533699292,35.6875,1.21333333333333,0,47.1049999999998,"5",2.14666666666667
"8600","0","FEB2006",0,"SC",25,1.18666666666667,"R",1.22,715.777777777778,23.8533333333333,1.25333333333333,53.4266666666667,4.97333333333333,1.2,8.81333333333333,790.59,0.4386774134,26.81640625,1.08,0,28.913333333333,"5",2.3
"8601","0","FEB2006",1,"FT",23,1.48,"R",1.18666666666667,749.333333333333,23.9733333333333,1.25333333333333,76.98,4.83333333333333,1.34,6.54,697.453333333333,0,41.7474739583333,1.06,0,27.4066666666663,"4",1.92666666666667
"8604","1","FEB2006",500,"SB",18,1.06666666666667,"P",1.10666666666667,455.416666666667,20.9566666666667,1.07333333333333,16.6733333333333,12,0,13,259.466666666667,0,38.8125,1.02666666666667,0,15.4933333333328,"5",2.68
"8608","1","FEB2006",1,"SO",25,1.58,"R",1,701.666666666667,5,1,31.8655555555556,2.51333333333333,1.09333333333333,6,427.693333333333,0,51.4038802083333,1.18,1,0,"3",2.66
"8609","1","FEB2006",1340,"SE",25,1.85111111111111,"R",1,1451.33333333333,4,1,20,0,1.34666666666667,8.23333333333333,899.586666666667,0.3942978345,59.921875,1,1,0,"3",0
"8612","1","FEB2006",1,"SO",29,1.18666666666667,"R",1.10666666666667,1151.33333333333,19.6766666666667,1.17333333333333,9.26555555555555,2.35333333333333,0.88,5.97333333333333,707.84,0.0139580297,45.7605989583333,1.04666666666667,0,8.65333333333304,"5",2.52666666666667
"8616","1","FEB2006",700,"SO",19,1.3,"P",1.1,625.722222222222,19.0066666666667,1.2,10.0466666666667,11,1.54444444444444,26,229.338888888889,0,65.640625,1.02,0,17.2399999999995,"5",2.83333333333333
"8617","1","FEB2006",80,"SO",18,0.836666666666667,"P",1.12,421,34.3022222222222,1.02666666666667,28.4733333333333,25,0,16,254.57,0.0321089489,79.71875,1.06666666666667,0,4.09999999999943,"5",2.45333333333333
"8618","1","FEB2006",0,"SB",19,1,"P",1.18666666666667,300,14,1,32.1166666666667,4,2,15,288.095555555556,0,83.125,1,1,209,"3",1.34166666666667
"8619","1","FEB2006",0,"SE",17,1,"P",1.14,420,32.2822222222222,1.04166666666667,22.3244444444444,11,0.18,40,294.126666666667,0.0354929755,67.484375,1.08,0,1.39333333333275,"5",2.2
"8622","1","FEB2006",500,"SN",20,2,"P",1.18,734.555555555556,17,1,20,26,3,6,356.4,0,55.8515625,1.04888888888889,1,0,"3",2.50666666666667
"8630","1","FEB2006",440,"SF",42,1.3,"R",1.11333333333333,1208,23.68,1.51333333333333,20.6333333333333,4.14,1.95333333333333,7.16666666666667,946.706666666667,0.2324843253,47.4453125,1.08,0,11.5599999999998,"5",2.15333333333333
"8632","0","FEB2006",0,"SB",19,1,"P",1.1,331,7,1,45.08,8,1.39555555555556,11,269.706666666667,0.2224619407,57.234375,1,1,0,"3",0
"8633","0","FEB2006",1,"SB",38,1,"R",1,50,2,3,191.313333333333,7.04666666666667,3,11.07,616.03,0,29.171875,1,3,0,"1",1.43
"8634","1","MAR2006",0,"SB",19,0.83,"P",1.11333333333333,339.923076923077,27.4866666666667,1.05333333333333,20.1866666666667,4,1,45,332.02,0.2385454001,83.9375,1.12666666666667,0,1.39999999999952,"5",2.64666666666667
"8637","1","MAR2006",1,"SC",16,1,"P",1.17333333333333,458.222222222222,30.2333333333333,1.01333333333333,23.04,4,1.16666666666667,18,289.66,0,58.9609375,1.08,0,3.32666666666619,"5",2.42666666666667
"8638","1","MAR2006",460,"SM",21,3,"R",1,1000,1,3,15,4,4,16,868,0,66.59375,1,2,1088,"1",1.55333333333333
"8640","1","MAR2006",0,"SO",19,1,"P",1.62666666666667,8796.66666666667,7,1,0,13.6933333333333,29,4,3367.38666666667,0.0736942617,51.2265625,1.33333333333333,1,0,"3",3
"8643","1","MAR2006",0,"SA",20,1.51333333333333,"R",1.14,747.666666666667,25.2466666666667,1.12666666666667,9.66166666666667,5.49333333333333,0.933333333333333,9.98666666666667,504.226666666667,0.2019304913,61.203125,1.03333333333333,0,17.2066666666663,"5",2.55333333333333
"8644","0","MAR2006",860,"SO",22,4,"P",2,550,4,5,0,12,5,48,186,0.0193897166,75.546875,3,2,2054,"3",1
"8645","0","MAR2006",0,"SO",28,1.36,"P",1,550,2,2,78.8066666666667,18,11,39,217,0.2266214322,53.4453125,2,1,0,"3",1
"8646","0","MAR2006",0,"SB",18,1,"R",1.56666666666667,651,21.2,1.47333333333333,243.426666666667,6.82666666666667,0,11.6466666666667,485.633333333333,0,3.3916015625,1.3,0,142.123333333333,"5",1.96666666666667
"8647","0","MAR2006",0,"SF",18,1,"R",1.10666666666667,403,19.1266666666667,1.16,51.88,7.65333333333333,0.366666666666667,10.1733333333333,389.143333333333,0,36.8077994791667,1.12666666666667,0,32.6299999999997,"5",2.05333333333333
"8648","1","MAR2006",600,"SA",24,1.79333333333333,"P",1,867,2,1,13.6266666666667,5,2.94,27,340.175555555556,0.0455068744,72.5625,1.14666666666667,1,0,"3",2.32
"8649","1","MAR2006",0,"SO",19,1.13333333333333,"P",1.11333333333333,350,9,1.07333333333333,19.46,21,1.20666666666667,19,61,0.084709676,73.6875,1.08666666666667,0,28.6399999999996,"5",2.77555555555556
"8650","1","MAR2006",0,"SO",25,1,"P",1.08,899.666666666667,23.5466666666667,1.32,13.1666666666667,4,2.26666666666667,19,397.285555555556,0,39.7578125,1.04666666666667,0,33.4199999999997,"5",2.30666666666667
"8651","1","MAR2006",0,"SO",18,0,"P",1.11333333333333,649.333333333333,11.96,1.08666666666667,5.46666666666667,18,0.533888888888889,14,132.309166666667,0,70.65625,1.03333333333333,0,9.89999999999953,"5",2.92666666666667
"8652","1","MAR2006",400,"SO",19,1.45333333333333,"P",1.96,5932,9,1,54.0777777777778,25,25,12,2577.16,0,37.390625,1.54,1,0,"3",2.31333333333333
"8653","1","MAR2006",1,"SO",22,1.53333333333333,"R",1.13333333333333,830.888888888889,16.06,1.07333333333333,6.14666666666667,3.25333333333333,0.566666666666667,6.93333333333333,473.04,0.1132532831,44.78125,1.05333333333333,0,13.2244444444441,"5",2.86
