"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"8078","1","JAN2006",0,"SB",22,1.475,"R",1.15333333333333,798,19.8844444444444,1.10666666666667,11.8066666666667,3.14,0.7,6.18666666666667,444.8,0.1831304138,51.359375,1.04666666666667,0,3.32666666666627,"5",2.58666666666667
"8079","1","JAN2006",60,"SA",19,1.3,"R",1.12,862,22.5533333333333,1.09333333333333,11.98,5.15333333333333,1.03333333333333,9.67333333333333,647.733333333333,0.4968042597,56.421875,1.02666666666667,0,32.613333333333,"5",2.36666666666667
"8085","1","JAN2006",0,"SO",17,0.86,"P",1.14666666666667,719,16.085641025641,1.04,6.76,14,0.353333333333333,30,158.505,0.0409104194,53.6640625,1.06666666666667,0,-5.36412395983158e-13,"5",2.49333333333333
"8086","1","JAN2006",1040,"SA",20,0,"P",1.38,1367,7,4,0,2,3,24,678.666666666667,0,63.3810438368062,1,2,0,"3",2
"8089","1","JAN2006",1,"SC",26,1,"R",1.19333333333333,1340.93333333333,28.7622222222222,1.33333333333333,25.9533333333333,6.02,2.37333333333333,13.64,764.686666666667,0.0875514699,74.8125,1,0,290.076666666667,"5",0
"8090","1","JAN2006",0,"SC",22,4,"R",1.20666666666667,892.166666666667,23.2133333333333,1.20666666666667,17.0133333333333,8.38666666666667,1.69333333333333,18.58,506.773333333333,0.1065781047,64.546875,1,0,376.933333333333,"5",1
"8091","1","JAN2006",600,"SA",21,1.78166666666667,"R",1.14666666666667,880.333333333333,17.5866666666667,1.19333333333333,10.316,4.30666666666667,0.9,8.04666666666667,507.533333333333,0,44.1015625,1.02,0,26.953333333333,"5",2.34666666666667
"8092","1","JAN2006",600,"SA",21,2,"R",1.16666666666667,832,18.9866666666667,1.24666666666667,10.876,4.48,1.12666666666667,7.96,556.493333333333,0.0006577588,21.83203125,1.02,0,88.4333333333331,"5",1.98
"8093","0","JAN2006",0,"SB",20,1,"R",1.11333333333333,503.533333333333,20.5111111111111,1.1,56.44,7.38,1.09333333333333,11.9755555555556,387.346666666667,0,46.578125,1.08,0,13.023333333333,"5",2.50666666666667
"8096","1","JAN2006",0,"SO",18,1.18,"P",1.14,854.589743589744,21.3866666666667,1.10533333333333,10.8933333333333,4,2,21,365.24,0.1975127822,36.6328125,1.05333333333333,0,1.78666666666622,"5",2.73333333333333
"8097","1","JAN2006",0,"SB",18,0,"P",1.22,414.416666666667,21,1,27.04,9,0,11,312.478888888889,0.0293088435,75,2,1,0,"3",0
"8098","1","JAN2006",1,"SA",19,1,"P",1.2,250,9,1,22.6577777777778,19,0,7,0,0,72.9375,1,1,207,"3",1.45833333333333
"8100","1","JAN2006",1400,"SO",28,1.47333333333333,"R",1.42,3352,13,2,0,0,6,9.11333333333333,1540.92333333333,0.7112090085,19.2578125,2,0,277.1,"5",2
"8102","1","JAN2006",0,"SN",29,1,"R",1.19333333333333,2110.11111111111,21.48,1.44666666666667,22.2933333333333,3.66,0,6.38666666666667,1200.9,0.3922709106,47.8671875,1,0,207.146666666667,"5",0
"8105","1","JAN2006",0,"SC",18,1,"P",1.16333333333333,531.333333333333,32.3133333333333,1.05333333333333,23.7088888888889,5,1,67,322.906666666667,0,50.0625,1.08666666666667,0,16.2466666666662,"5",2.39333333333333
"8106","1","JAN2006",1480,"SF",27,1,"P",1,1950.66666666667,6,1,41,24,0,38,975.793333333333,0.1598237306,64.1875,2,1,0,"3",1
"8107","0","JAN2006",0,"SK",18,1,"P",1,649.333333333333,4,1,162.146666666667,3,1,32,274.788333333333,0,14.58203125,1.26666666666667,1,0,"3",2.52
"8108","1","JAN2006",0,"SA",21,1,"P",1.26,805.333333333333,10,2,10.8933333333333,10,1,17,382.993333333333,0.0268021946,59.03125,2,2,0,"3",1
"8112","1","JAN2006",1,"SN",27,2,"R",1.25444444444444,150,16,1,0,4.70666666666667,2,2,593.96,0,51.1342248263889,2,1,0,"3",0
"8113","0","JAN2006",0,"SO",19,1,"P",1.1,292.333333333333,10,1,40,9.08666666666667,1.05333333333333,14.1866666666667,210.093333333333,0.2044081204,23.9921875,1.04666666666667,1,0,"3",3.06666666666667
"8114","1","JAN2006",0,"SA",19,2,"P",1.17333333333333,709.666666666667,10,1.15866666666667,14.7466666666667,3,2,13.3155555555556,214.5,0.0793173807,28.05078125,1.07333333333333,0,24.1999999999996,"5",3.08666666666667
"8116","1","JAN2006",400,"SO",19,1.54666666666667,"R",1.14,583,17.0333333333333,1.23333333333333,16.5333333333333,10.4466666666667,1.06666666666667,13.6422222222222,259.739166666667,0,49.0390625,1.05333333333333,0,26.0533333333329,"5",2.64
"8117","0","JAN2006",1,"SO",38,1,"R",1.30666666666667,970,22.1933333333333,1.45333333333333,74.3633333333333,4.93333333333333,1.89333333333333,6.59333333333333,747.28,0,44.0764322916667,1.1,0,142.16,"4",2.00666666666667
"8122","0","JAN2006",1,"SC",19,2,"P",2.39333333333333,4350,9,4,240,14,0,5,1288.70444444444,0.5296296105,28.31640625,2,2,1003,"2",1
"8123","0","JAN2006",0,"SB",17,1,"P",1.76,569.611111111111,12,1.37333333333333,219.426666666667,0,0.566666666666667,6,542.833333333333,0.7585546114,51.1484375,1.38666666666667,0,21.0733333333331,"5",1.95666666666667
"8126","1","JAN2006",700,"SO",27,1.35333333333333,"R",1,6500,5,4,24.5433333333333,2.49333333333333,2,8.71333333333333,1425,0.2459871802,48.6015625,2,4,0,"3",2
"8127","1","JAN2006",800,"SE",28,3,"P",1.12,1303.66666666667,20,1,22.8533333333333,7.18666666666667,0,14.55,654.32,0.2972756326,43.375,1,1,0,"3",1
"8128","0","JAN2006",1,"SO",20,1,"R",1.16666666666667,417.666666666667,11,1,51.9866666666667,8.01333333333333,0,12.5533333333333,298.571111111111,0,24.1171875,1.07333333333333,1,0,"3",2.92
"8131","1","JAN2006",1,"SK",19,2,"R",1.16666666666667,721.333333333333,26.0622222222222,1.10666666666667,28.8933333333333,9.58,0.746666666666667,13.3666666666667,491.389166666667,0,47.8499479166667,1.02,0,12.073333333333,"4",2.46
"8133","1","JAN2006",0,"SD",23,1.28,"R",1.14666666666667,968.333333333333,23.7133333333333,1.18888888888889,13.2666666666667,4.62,1.02666666666667,6.65333333333333,639.984444444444,0,46.8159505208333,1.07333333333333,0,13.4266666666663,"4",2.29333333333333
"8140","0","JAN2006",0,"SD",22,1,"R",1.56,1116.66666666667,26,3,238.62,7,2.40666666666667,28,543.066666666667,0.2625072915,42.0234375,2,2,925,"3",0
"8142","1","JAN2006",600,"SL",19,1,"P",1.23333333333333,572,16,1,19.9366666666667,18,0,24,322.586666666667,0.0752468188,67.78125,2,1,0,"3",1
"8145","1","JAN2006",0,"SH",26,4,"P",1.37333333333333,8681,36,1.99333333333333,0,0,8.29333333333333,9,3809.47333333333,0.09992761,9.208984375,1,0,1005.88,"5",0
"8146","0","JAN2006",0,"SO",22,1,"R",1.22,1045,18,2,142.12,2,6,5,822.646666666667,0.3665204626,35.640625,1.2,0,136.986666666667,"5",2
"8147","1","JAN2006",0,"SA",18,0,"P",1.24666666666667,766.75,14.7222222222222,1.35777777777778,9.76666666666667,12,0,4,232.959333333333,0,58.203125,1,0,31.2686666666666,"5",0
"8148","0","JAN2006",0,"SG",27,1,"R",2.02666666666667,729,13.14,1.8,218.56,10.6216666666667,0,22.0933333333333,422.7,0.2201802875,74.9375,3,0,95.0133333333333,"5",0
"8149","1","JAN2006",940,"SE",27,1,"R",1,3550,4,4,0,12.2733333333333,2,24.4783333333333,217,0,58.8812152777778,2,4,3553,"3",1
"8152","1","JAN2006",1500,"SC",25,1.58,"H",1.6,3844.66666666667,33,1,126.32,14.8333333333333,6.97111111111111,24.5933333333333,1062.37111111111,0.0208848095,46.3046875,2,1,8,"3",0
"8153","0","JAN2006",560,"SB",24,2,"R",1.14666666666667,673,25,1,93,5.54,0,11.42,599.1,0.3121935371,50.390625,1.12,0,68.6199999999998,"2",3
"8154","0","JAN2006",0,"SF",20,1,"P",1.08,100,24,1,55.4566666666667,10.1533333333333,0,16.0266666666667,359.913333333333,0.0189785764,61.4296875,1,1,133,"3",2
"8157","1","JAN2006",1140,"SO",27,0,"R",1.52,4050,8,1,0,9.05,1,11.2466666666667,465,0.024584524,34.6328125,2,1,0,"3",0
"8158","1","JAN2006",0,"SC",20,1,"R",1,750,6,1,0,9,2,14.804,651,0,59.1875,3,1,0,"3",1
"8159","1","JAN2006",0,"SF",21,1.56,"R",1,755,4,1,14.1866666666667,11.6066666666667,0,18.8266666666667,266.593333333333,0.0023613159,54.6953125,1.09333333333333,1,0,"3",3
"8160","1","JAN2006",440,"FT",20,1.31333333333333,"R",1,1300.33333333333,1,1.622,0,8.65333333333333,2.34,12.2777777777778,842.553333333333,0.5122486446,29.5,2,0,176.166666666667,"5",0
"8163","1","JAN2006",0,"SC",23,4,"P",1.14666666666667,825,27.5533333333333,1.36,22.4088888888889,10.56,3.12666666666667,18.6533333333333,418.846666666667,0.275526857,67.140625,1.02,0,74.7666666666665,"5",2.30666666666667
"8168","0","JAN2006",0,"SC",26,1,"P",1.38,250,13,3,93,26,7,59,499,0.0419609463,88.203125,1,2,1994,"3",1.40666666666667
"8169","1","JAN2006",1,"SE",24,1,"P",1.16,300,43,1,24.2466666666667,26,3,20,311.92,0,39.84375,1.1,1,0,"3",2.42
"8170","0","JAN2006",300,"SD",20,2,"P",1.70666666666667,1250.33333333333,18,2,220,1,1,16,873.966666666667,0.9293062706,52.5,2,1,393,"3",1
"8172","0","JAN2006",1180,"SO",39,2,"R",1.56666666666667,250,14,3,296.890666666667,3,3,4,1010.79555555556,0.3655502712,17.51953125,1,2,0,"3",1
"8173","1","JAN2006",700,"SB",23,1,"R",1.21333333333333,769.333333333333,17,2,20.9133333333333,2,2,2,623.295,0.1330156703,56.890625,1,1,0,"3",2
"8175","1","JAN2006",600,"SO",24,1.76,"R",1.16666666666667,1657.33333333333,44,1.50666666666667,0,6,5,10.1866666666667,908.946666666667,0.1612060233,32.15625,1.05333333333333,0,97.1399999999999,"5",2.58
"8177","1","JAN2006",1080,"SO",44,1,"R",1.55333333333333,3031.66666666667,20,2,1,3.51111111111111,0,8.08,1620.87333333333,0.2727130018,46.1953125,1,2,622,"2",1.29333333333333
"8178","1","JAN2006",260,"SB",21,0,"R",2,732.333333333333,1,1,0,9.48,1.44666666666667,16.1866666666667,382.268888888889,0.0139746881,59.53125,1,1,2,"3",1.22
"8179","1","JAN2006",500,"SA",23,1.52444444444444,"R",1.12,973.666666666667,20.02,1.14,8.82666666666667,2.84,0.706666666666667,8.8,608.473333333333,0.2501533329,63.8984375,1.04666666666667,0,12.593333333333,"5",2.24666666666667
"8187","1","JAN2006",0,"SF",18,1,"R",1.22666666666667,811.777777777778,21.8977777777778,1.24,14.3983333333333,7.46133333333333,0.653333333333333,9.15333333333333,521.273333333333,0.1242988412,11.119140625,1.05333333333333,0,28.7199999999997,"5",1.86666666666667
"8191","0","JAN2006",600,"SE",27,1.35333333333333,"R",1.13333333333333,936.333333333333,22.88,1.23333333333333,64.8666666666667,7.60666666666667,1.56666666666667,16.0466666666667,687.066666666667,0,73.390625,1.08,0,60.2999999999998,"5",2.08
"8193","1","JAN2006",1,"SF",20,3,"P",1.28,1150,7,2,32.9933333333333,13,12,8,0,0.0709566721,76,1,2,0,"3",3
"8194","1","JAN2006",1800,"FT",42,0,"R",8,3900,2,3,35,11.4466666666667,5.44,15.4933333333333,1302,0.1022083918,15.802734375,5,3,0,"2",0
"8196","1","JAN2006",0,"SK",20,2,"P",1.20666666666667,782,10,1,13.4133333333333,21,3,29,227.75,0.0474860303,64.734375,1.04888888888889,1,0,"3",3
"8197","1","JAN2006",0,"SC",19,1,"P",1.10666666666667,511.555555555556,31.9166666666667,1.04,36.8288888888889,6,0.84,24,327.466666666667,0.0854792416,69.890625,1.08,0,9.72666666666621,"5",2.26666666666667
"8199","1","JAN2006",1,"SO",17,0.893333333333333,"P",1.27333333333333,550.333333333333,17.69,1.24,20.52,18,0,7,277.373333333333,0.3386183418,60.2109375,1,0,51.3933333333333,"5",1
"8200","0","JAN2006",0,"SB",18,1,"P",1.59333333333333,701.666666666667,18.24,1.36666666666667,268.826666666667,3,0.206666666666667,4,430.36,0.0066093773,20.62109375,1.28916666666667,0,30.9333333333331,"5",1.78666666666667
"8201","1","JAN2006",0,"SE",34,1,"R",2.11333333333333,2700,9,5,20,9.13333333333333,4,10.7866666666667,3069,0.2648086045,12.349609375,3,2,0,"3",2
"8203","1","JAN2006",1200,"SE",23,1.5,"P",1,2038,2,1.8,0,15.0133333333333,4.98666666666667,24.5577777777778,913.195555555555,0.0273202285,70.578125,1.09333333333333,0,242.393333333333,"5",2.02666666666667
"8207","0","JAN2006",120,"SB",18,1.03333333333333,"P",1.1,553.472222222222,23.2266666666667,1.12666666666667,45.4219047619048,9.78666666666667,0.646666666666667,18.1533333333333,306.853333333333,0,57.8952213541667,1.1025,0,12.4266666666663,"4",2.58666666666667
"8208","0","JAN2006",120,"SB",18,1.03333333333333,"P",1.1,553.472222222222,23.2266666666667,1.12666666666667,45.4219047619048,9.78666666666667,0.646666666666667,18.1533333333333,306.853333333333,0,57.8952213541667,1.1025,0,12.4266666666663,"4",2.58666666666667
"8214","0","JAN2006",0,"SN",18,0,"P",1.28,580.547619047619,8,2,45,8,0,10,288.233333333333,0,68.375,1.11583333333333,1,0,"3",2.62666666666667
"8216","0","JAN2006",0,"SB",21,4,"P",3,1019.77777777778,2,3,65,12,4,5,457.146666666667,0.1149765521,66.515625,2,1,0,"3",1
"8218","0","JAN2006",0,"SD",20,1,"P",1.16,477.888888888889,8,1,85,6.01333333333333,1.72666666666667,5,323.18,0.1960636475,43.0078125,1.08666666666667,1,0,"3",2.66666666666667
"8219","1","JAN2006",0,"SH",19,1,"P",1.18,849.011904761905,14.58,1.30666666666667,11.3003333333333,11,0.973333333333333,3,280.466666666667,0,77.8125,1,0,52.3553333333333,"5",0
"8220","1","JAN2006",0,"SO",16,0.92,"P",1.10666666666667,377.666666666667,14.1233333333333,1.02,29.3566666666667,10.46,0.506666666666667,3,184.449166666667,0,42.6796875,1.05333333333333,0,2.77999999999951,"5",2.18666666666667
"8224","1","JAN2006",1320,"SE",31,1,"R",1,2590.33333333333,3,1,29,5.26666666666667,2.3,9.58,1239.46,0.0269022354,16.015625,1,1,856,"3",2
"8225","1","JAN2006",1,"SE",23,2.68,"R",1.16666666666667,1718,23.12,1.62,36.4,6.46666666666667,3.1,11.8,1141.32666666667,0.1005073544,2.9555664063,1.02,0,449.886666666667,"5",2.23333333333333
"8229","0","JAN2006",0,"SD",25,1,"R",1.52,1646,46,2.34666666666667,377.706666666667,13,8,13,1232.18666666667,0.1580318231,23.3828125,1.34,0,162.026666666667,"5",2.15333333333333
"8230","1","JAN2006",2200,"SE",31,1.45333333333333,"R",1.3,2350,21,2,65,4,3,10,2511,0.1352771833,58.875,2,1,0,"3",0
"8231","1","JAN2006",0,"SB",20,1,"P",1.06666666666667,713.428571428571,15.7666666666667,1.12666666666667,10.3533333333333,21,2,4,230.506666666667,0.1345575405,67.4375,1.05333333333333,0,10.0733333333329,"5",2.62666666666667
"8233","0","JAN2006",0,"SD",29,1,"R",2,932.666666666667,4,1,260,6.20666666666667,1.46666666666667,9.38666666666667,758.74,0.0239299345,10.552734375,3,0,55.36,"5",0
"8234","1","JAN2006",4000,"SO",46,1,"H",1.86666666666667,6909.66666666667,20,6,101,13.3,4,25.02,3547.61777777778,0,85.921875,1,3,0,"3",2
"8235","1","JAN2006",340,"SO",30,2,"R",1,1200,5,5,0,5.98,2,11.9666666666667,1066.02666666667,0.5430490952,23.98828125,1,4,1094,"3",1.78666666666667
"8236","1","JAN2006",0,"SO",42,2,"H",1.56,10500,7,3,0,11.7466666666667,12,11.42,1706,0.2682102425,34.2734375,2,2,2040,"3",0
"8237","0","JAN2006",0,"SD",24,1.23333333333333,"R",1,576.666666666667,3,3,1245,10.4,2,22.6133333333333,554.406666666667,0.089135695,68.96875,1,1,0,"3",1
"8238","0","JAN2006",0,"SO",29,1,"R",1,551.666666666667,2,3,480,7.04888888888889,0,13.0266666666667,434.271111111111,0.2602848476,43.34375,2,2,92,"3",1
"8239","1","JAN2006",140,"SO",18,1.12666666666667,"P",1.14,658.111111111111,18.1133333333333,1.04,13.2733333333333,4,1,15.14,279.62,0.2715133736,50.0546875,1,0,38.8466666666667,"5",0
"8240","0","JAN2006",0,"SN",22,3,"R",1.7,1019.33333333333,21,2,202.113333333333,5.49333333333333,1,8.98333333333333,625.633333333333,0.3173263995,26.26171875,2,0,322.051111111111,"2",1
"8241","0","JAN2006",0,"SO",19,1,"R",1.17333333333333,250,6,2,56,10.0866666666667,1.14666666666667,13.8433333333333,322.973333333333,0.2242144807,57.1640625,1,2,273,"3",3
"8242","1","JAN2006",1,"SB",23,1,"R",1.12666666666667,748.333333333333,22.0133333333333,1.16888888888889,21.2,4.64666666666667,1.14666666666667,8.39333333333333,501.862222222222,0,46.3414973958333,1.07333333333333,0,6.95999999999962,"4",2.44666666666667
"8243","1","JAN2006",200,"SO",18,1.1,"P",1.17333333333333,500.333333333333,34.1533333333333,1.02666666666667,28.1888888888889,11.0358333333333,0.5,15.1933333333333,351.993333333333,0,58.5678125,1.02666666666667,0,2.76666666666614,"4",2.05333333333333
"8244","1","JAN2006",0,"SC",18,2,"R",1.28666666666667,602,12,2,24.8533333333333,8,0,31,389.98,0.2622601651,51.7578125,1,2,0,"3",2
"8245","1","JAN2006",0,"SN",19,2,"R",1.12666666666667,819.944444444444,19.5933333333333,1.20666666666667,15.2466666666667,6.5,0,10.3177777777778,489.149166666667,0.0359747363,32.578125,1.05333333333333,0,63.4599999999998,"5",2.51333333333333
"8246","1","JAN2006",0,"SO",23,1.38,"R",1.09333333333333,999,24.38,1.08666666666667,9.69333333333333,3.24,1.16,4.73333333333333,593.193333333333,0.359685244,56.546875,1.04,0,3.91999999999965,"5",2.5
"8249","1","JAN2006",1,"SN",19,1.16666666666667,"R",1.12666666666667,947.111111111111,25.5488888888889,1.11555555555556,14.66,5.13333333333333,1.02,8.46444444444444,616.506944444444,0,48.3905013020833,1.02,0,29.7866666666663,"4",2.09333333333333
"8257","0","JAN2006",0,"SB",18,1,"P",1.24,470.083333333333,17.3333333333333,1.12,124.924,7,0.493333333333333,45,349.306666666667,0.3125346452,70.546875,2,0,74.8933333333333,"5",0
"8258","1","JAN2006",0,"SO",19,1,"P",1,374,3,1,30,7,1,22,96.24,0.0626820431,49.53125,1.07333333333333,1,0,"3",3
"8261","1","JAN2006",940,"SB",40,1.43866666666667,"R",2,2177,5,2,255,4.51222222222222,0,1,1517.70666666667,0.1182474096,23.15625,3,2,0,"1",0
"8262","1","JAN2006",1600,"SD",37,2,"R",2,1350,2,2,58,7.24333333333333,0,13.9566666666667,1240.53333333333,0,62.4453125,1,2,1711,"3",1
"8263","0","JAN2006",720,"SF",31,1.12,"R",2.05333333333333,537,11.5066666666667,1.96,239.01,5.83333333333333,1.28,8.4,637.436666666667,0.2644859618,16.6328125,3,0,50.4266666666667,"5",0
"8264","1","JAN2006",0,"SA",18,1,"P",1.16,614.444444444444,21.56,1.11333333333333,13.3266666666667,0,0,10.5916666666667,427.626666666667,0,66.4375,1,0,25.6533333333333,"5",1
"8267","0","JAN2006",0,"SE",22,1,"R",1.09333333333333,835.333333333333,20.04,1.11333333333333,54.4333333333333,4.35333333333333,1.47,7.36,623.295555555556,0.3675905075,53.7265625,1.08,0,22.1799999999997,"5",2.42666666666667
"8268","1","JAN2006",1,"SA",23,1.58666666666667,"R",1.16666666666667,794.833333333333,25.8333333333333,1.14666666666667,13.6133333333333,8.44,1.31333333333333,16.7533333333333,433.601333333333,0,81.015625,1.05333333333333,0,8.19333333333296,"5",2.4
"8272","1","JAN2006",560,"SO",36,1.33333333333333,"R",1.26,2008,19,2,18.9733333333333,3.5,3,6.12666666666667,1329.29333333333,0,50.5078125,1,0,241.9,"5",1
"8273","1","JAN2006",1500,"SO",33,1.18,"R",2,1199.33333333333,2,2,1,3.51333333333333,0,6.72,664.928888888889,0.3573960019,56.5078125,3,2,0,"3",1
"8275","1","JAN2006",0,"SC",23,0,"R",1,50,6,1,15,9.98088888888889,0,18.3183333333333,291.751666666667,0.0510750517,47.984375,1,1,0,"3",1
"8276","1","JAN2006",1000,"SN",25,3,"R",1,500,2,1,0,10.5733333333333,0,19.7066666666667,187,0.1298300121,62.9921875,2,1,0,"3",0
"8283","1","JAN2006",0,"SO",18,1,"P",1.45833333333333,609.666666666667,13.8488888888889,1.36333333333333,29.8366666666667,26,1,46,260,0.0261567087,25.44921875,2,0,63.8733333333333,"5",1
"8285","0","JAN2006",0,"SC",22,1,"P",1.22666666666667,681.888888888889,42,1,85.5533333333333,11,2.94,29,483.413333333333,0.4485479016,54.296875,1,1,58,"3",1.04666666666667
"8287","1","JAN2006",0,"SO",18,1,"P",1.26,2458.23333333333,29.3140740740741,1.48444444444444,23.7622222222222,3,22,11,1463.76666666667,0.0352439459,46.578125,1,0,340.1,"5",1
"8288","1","JAN2006",1100,"SB",23,1,"P",1.39333333333333,1350,19,3,0,8,0,11,600.013333333333,0.1157532458,60.9375,2,1,3,"3",2
"8290","1","JAN2006",0,"SE",21,1,"R",1.18,1230.73333333333,35,1,21.7,5.28666666666667,1.68666666666667,4,762.22,0.585352106,44.515625,1.08666666666667,1,0,"3",2.1
"8291","0","JAN2006",0,"SO",35,1,"R",3,500,3,2,60,7.19833333333333,0,4,217,0,79.5,4,2,77,"3",1
"8293","0","JAN2006",0,"SN",40,1,"R",1.72666666666667,1585.33333333333,7,4,676,6.71333333333333,6,1,1012.1,0.1090793945,51.140625,1,1,0,"3",1
"8294","1","JAN2006",1300,"SO",28,1.22,"R",1.13333333333333,2069.66666666667,25,1,15.3933333333333,2.66666666666667,1.86444444444444,5.94,1129.29333333333,0.0259284614,41.3984375,1.07333333333333,1,0,"3",2.4
"8296","1","JAN2006",0,"SL",18,1,"P",1.1,395.333333333333,15.3783333333333,1.06,32.3066666666667,11.8666666666667,0.393333333333333,18.2,170.136666666667,0.0557650761,69.28125,1.08,0,6.30666666666619,"5",2.20666666666667
"8297","1","JAN2006",740,"SO",30,1,"R",1.12666666666667,1688.33333333333,17.3466666666667,1.18,13.8866666666667,2.54,1,6.20666666666667,896.76,0.0201261044,37.671875,1.07333333333333,0,32.6066666666665,"5",2.44666666666667
"8298","1","JAN2006",1,"SO",32,1.24,"R",1.12666666666667,1455.33333333333,22.2133333333333,1.23111111111111,11.72,2.29333333333333,1.3,5.72666666666667,779.873333333333,0,44.3635714285714,1.06666666666667,0,14.5466666666664,"4",2.40666666666667
"8300","0","JAN2006",0,"SF",19,1,"P",1.4,500,37,1,135.657777777778,11,0,56,439.413333333333,0.067485841,68.453125,2,1,466,"3",0
"8302","1","JAN2006",0,"SO",19,2,"R",1.16,386.333333333333,16,1,25,26,0,15,221.186666666667,0.1064957997,63.2421875,1.10666666666667,1,0,"3",2.32833333333333
"8303","1","JAN2006",0,"SE",20,2,"P",1.08666666666667,737.333333333333,22.42,1.25333333333333,18.3088888888889,8,3,14,403.94,0.1458248142,42.8671875,1.02666666666667,0,106.242222222222,"5",2.3
"8304","1","JAN2006",0,"SJ",17,0,"P",2.08,1168.33333333333,10.5,1.84,41.2733333333333,9.91666666666667,1.75333333333333,6,684.74,0.3064503707,28.6328125,4,0,261.35,"5",1
"8306","1","JAN2006",700,"SL",31,2.08,"R",1,2780.66666666667,5,3,27.86,9.3,2.81555555555556,18.18,1263.07633333333,0,77.5625,2,3,1370,"3",1
"8307","1","JAN2006",0,"SN",27,1,"R",1.46666666666667,650,15,2,0,4.14,0,7.81111111111111,649.82,0.1488000229,48.9296875,2,2,0,"3",0
"8308","0","JAN2006",0,"SN",28,1,"R",1.19333333333333,749.333333333333,7,1,109.333333333333,4.96666666666667,0,9.27333333333333,1000.44666666667,0.6884898059,20.390625,1,0,131.68,"5",1
"8310","1","JAN2006",1,"SO",23,1.40666666666667,"R",1,1011.66666666667,4,1.26,0,3.40666666666667,0,7.32,549.92,0.1103652748,53.7421875,1,0,95.4626666666667,"5",2
"8311","1","JAN2006",0,"SD",22,2,"R",1.11333333333333,989.066666666667,23.8,1.18666666666667,26.0866666666667,4.39333333333333,1.08,7.03333333333333,686.093333333333,0.261894064,34.78125,1.01333333333333,0,25.6599999999997,"5",2.5
"8315","1","JAN2006",0,"SL",20,2,"H",1.23333333333333,1450,16,1,44,8,3,69,92,0.0306644103,71.421875,1,1,869,"3",1.10666666666667
"8317","0","JAN2006",1,"SC",20,2,"P",1.42,892,8,1,206,4,3,23,487.22,0.4796962636,58.296875,1.22,0,105.046666666666,"5",3
"8318","1","JAN2006",0,"SA",27,2.19666666666667,"P",1,10500,1,4,75,12,7,23,7719,0.2078285376,61.2578125,1,4,1402,"2",0
"8319","1","JAN2006",0,"SE",18,1,"P",1,350,2,1,0,4,1,22,332.123888888889,0.0214708903,72.3125,1,1,204,"3",1.19166666666667
"8320","1","JAN2006",0,"SK",27,1.42666666666667,"R",1.5,1650,9,3,26.4473333333333,21,4.14,20,62,0.3493307382,52.5234375,1,2,0,"3",0
"8322","1","JAN2006",1,"SO",25,0,"R",1.42,2550,12,2,0,18,4.67666666666667,21,619,0.1354490831,64.421875,1,1,0,"3",0
"8323","1","JAN2006",0,"SO",18,2,"P",1.13333333333333,859.111111111111,25.36,1.24,13.8333333333333,3,0,17,438.335,0.3862572694,39.6875,1.02666666666667,0,66.6866666666664,"5",2.49333333333333
"8324","1","JAN2006",1,"SB",21,2,"R",1.24666666666667,500,10,2,41,5,2,12,94,0,47.203125,1,2,1103,"3",4
"8327","0","JAN2006",900,"SN",27,1,"R",1.36666666666667,1822,9,5,146,6.09444444444444,2,3,1029.46,0.0924677139,79.71875,1,2,0,"3",3
"8331","1","JAN2006",460,"SC",19,1,"P",1,885.333333333333,6,2,13.2066666666667,12.4533333333333,1.18333333333333,19.0511111111111,528.757777777778,0.501801895,55.671875,1,2,459,"3",2
"8332","0","JAN2006",1,"SD",24,1,"R",1.98666666666667,838.333333333333,112,2,252.66,8.51333333333333,0,12.9266666666667,512.526666666667,0.206320582,39.46875,3,1,0,"3",0
"8333","0","JAN2006",0,"SM",23,1,"R",1.21333333333333,758.666666666667,33,1,90.8444444444444,9.08666666666667,0,20.72,484.64,0.0234431758,82.09375,1,0,233.306666666667,"2",0
"8334","1","JAN2006",0,"SG",21,3,"R",1.18888888888889,704,26,1,29.4866666666667,12.2133333333333,0,23.3622222222222,500.693333333333,0.0330483813,65.546875,2,1,0,"3",1
"8335","0","JAN2006",1500,"SO",31,1.35333333333333,"R",2,750,6,1,90,9.22666666666667,0,18.1933333333333,460.773333333333,0.0356220108,84.734375,4,1,0,"3",0
"8336","0","JAN2006",0,"SB",19,2,"R",1.07333333333333,420.666666666667,21.88,1.06666666666667,64.7644444444445,8.4,0.92,14.36,381.673333333333,0.1127388268,43.1171875,1,0,193.52,"5",0
"8337","0","JAN2006",0,"SK",19,1,"R",1.16,776.666666666667,22.8266666666667,1.16,67.8933333333333,9.72,0.72,17.28,459.333333333333,0,62.7734244791667,1.10666666666667,0,35.5799999999997,"4",2.16666666666667
"8340","0","FEB2006",0,"SD",24,1,"R",2.18666666666667,750,23,2.69333333333333,277.453333333333,23,7.20666666666667,46,960,0.0380977571,63.40625,2.07333333333333,0,268.346666666667,"5",0.96
"8342","1","FEB2006",0,"SO",21,1,"P",2,350,2,3,15.2977777777778,17,4,15,248,0.1261207564,63.484375,1,2,0,"3",1
